,HourDK,SpotPurchase,SpotSale,SpotPriceEUR,ElbasAveragePriceEUR,ElbasMaxPriceEUR,ElbasMinPriceEUR
342,2019-04-04 07:00:00,2448.6,1711.4,44.96,80.35,99.99,49.07
343,2019-04-04 08:00:00,2446.5,1958.9,49.07,73.66,85.4,45.8
344,2019-04-04 09:00:00,2414.0,1972.0,45.8,62.65,80.3,41.0
345,2019-04-04 10:00:00,2352.7,1956.7,43.78,54.32,62.7,37.0
346,2019-04-04 11:00:00,2255.5,1914.2,41.93,46.26,50.1,42.0
347,2019-04-04 12:00:00,2180.0,1843.4,40.75,56.36,71.0,40.43
348,2019-04-04 13:00:00,2152.6,1793.2,40.53,51.63,59.55,43.0
349,2019-04-04 14:00:00,1474.1,1714.7,38.59,46.05,50.0,40.2
350,2019-04-04 15:00:00,857.5,1698.1,38.3,43.87,47.9,41.6
351,2019-04-04 16:00:00,1305.1,1562.1,38.1,46.4,49.8,40.08
352,2019-04-04 17:00:00,2053.3,1542.4,40.08,51.93,52.8,50.99
353,2019-04-04 18:00:00,2647.1,1704.1,44.94,50.43,51.5,47.02
354,2019-04-04 19:00:00,2730.2,1787.2,47.65,50.06,52.29,46.1
355,2019-04-04 20:00:00,2730.3,1787.3,45.67,44.36,46.29,41.5
356,2019-04-04 21:00:00,2469.3,1345.3,43.81,42.02,43.0,39.1
357,2019-04-04 22:00:00,2076.3,1262.6,38.49,39.91,42.09,36.1
358,2019-04-04 23:00:00,1348.0,1021.9,36.8,38.94,40.12,37.6
359,2019-04-05 00:00:00,800.4,987.6,35.36,38.7,39.99,36.0
360,2019-04-05 01:00:00,819.5,1004.1,35.47,36.73,39.2,33.0
361,2019-04-05 02:00:00,873.3,1223.5,34.49,34.24,37.1,31.0
362,2019-04-05 03:00:00,901.5,1168.5,33.76,38.35,40.11,35.8
363,2019-04-05 04:00:00,920.6,996.6,36.17,39.84,41.0,38.0
364,2019-04-05 05:00:00,1616.9,1153.3,38.63,50.12,53.0,45.0
365,2019-04-05 06:00:00,2707.0,1685.5,44.84,59.49,61.5,50.9
366,2019-04-05 07:00:00,2994.6,1918.5,53.16,63.71,70.51,58.6
367,2019-04-05 08:00:00,2906.5,1824.4,58.67,61.51,65.45,55.61
368,2019-04-05 09:00:00,2884.1,1941.1,47.53,57.01,63.0,50.0
369,2019-04-05 10:00:00,2702.8,1759.8,44.77,48.22,53.99,42.2
370,2019-04-05 11:00:00,2452.2,1711.3,41.29,43.62,49.8,36.0
371,2019-04-05 12:00:00,2305.8,1653.5,41.18,45.63,49.5,41.6
372,2019-04-05 13:00:00,2072.7,1637.7,40.08,42.51,45.09,39.5
373,2019-04-05 14:00:00,1084.0,1619.9,38.64,41.96,44.5,40.0
374,2019-04-05 15:00:00,685.5,1618.7,38.34,42.09,44.23,36.0
375,2019-04-05 16:00:00,1182.4,1625.3,38.64,41.64,45.31,40.0
376,2019-04-05 17:00:00,2215.6,1653.3,40.96,43.32,45.0,41.0
377,2019-04-05 18:00:00,2286.7,1622.7,40.63,45.19,47.6,43.8
378,2019-04-05 19:00:00,2226.9,1593.9,40.6,43.02,46.8,40.31
379,2019-04-05 20:00:00,2185.4,1586.4,40.21,42.16,43.0,41.0
380,2019-04-05 21:00:00,2019.2,1586.0,40.46,40.73,42.5,38.1
381,2019-04-05 22:00:00,1980.8,1692.1,39.48,41.31,43.0,37.01
382,2019-04-05 23:00:00,1973.0,1628.7,39.16,40.2,42.0,39.1
383,2019-04-06 00:00:00,1964.6,1457.5,41.12,39.85,41.5,38.1
384,2019-04-06 01:00:00,1748.2,1346.4,39.86,39.17,41.5,37.1
385,2019-04-06 02:00:00,947.4,1130.2,38.31,40.31,41.5,39.0
386,2019-04-06 03:00:00,619.0,1041.8,36.1,40.24,40.9,39.01
387,2019-04-06 04:00:00,676.2,1385.8,36.13,40.31,42.2,35.1
388,2019-04-06 05:00:00,809.6,982.6,37.27,41.46,45.11,41.0
389,2019-04-06 06:00:00,1261.3,934.8,39.2,45.99,47.0,45.0
390,2019-04-06 07:00:00,2027.1,1157.3,42.03,45.85,48.0,44.07
391,2019-04-06 08:00:00,2579.1,1259.6,44.06,47.16,50.5,39.0
392,2019-04-06 09:00:00,2301.5,1245.6,46.51,45.91,49.57,42.8
393,2019-04-06 10:00:00,1661.9,1198.3,42.72,46.46,51.04,40.01
394,2019-04-06 11:00:00,1273.7,1183.4,40.91,41.05,44.0,37.4
395,2019-04-06 12:00:00,1169.0,1776.4,34.56,37.85,40.0,35.2
396,2019-04-06 13:00:00,1091.3,2323.3,34.1,39.12,43.6,36.01
397,2019-04-06 14:00:00,1060.0,2327.6,35.94,40.15,41.0,38.24
398,2019-04-06 15:00:00,1067.6,2342.2,35.97,39.71,41.01,37.43
399,2019-04-06 16:00:00,1131.7,2332.0,37.43,41.36,43.42,38.51
400,2019-04-06 17:00:00,1347.1,2398.2,35.05,47.14,50.41,41.07
401,2019-04-06 18:00:00,1506.2,1827.9,41.28,46.75,50.26,43.0
402,2019-04-06 19:00:00,1457.7,1289.1,42.91,46.21,50.1,40.5
403,2019-04-06 20:00:00,2120.0,1240.7,41.88,42.47,46.05,37.6
404,2019-04-06 21:00:00,1187.6,1210.0,39.99,40.82,43.2,37.6
405,2019-04-06 22:00:00,1091.8,1413.5,39.21,40.48,42.02,36.0
406,2019-04-06 23:00:00,1016.8,2354.9,36.22,40.66,44.0,37.5
407,2019-04-07 00:00:00,1283.8,1988.5,38.61,39.57,44.5,37.4
408,2019-04-07 01:00:00,1282.9,1943.0,38.51,37.85,38.0,37.71
409,2019-04-07 02:00:00,1293.4,1906.2,38.05,35.95,36.02,35.9
410,2019-04-07 03:00:00,1302.8,1865.6,38.03,35.16,36.04,34.0
411,2019-04-07 04:00:00,1307.6,1839.5,38.64,36.17,36.65,35.9
412,2019-04-07 05:00:00,1366.5,1828.0,38.66,35.87,38.0,33.41
413,2019-04-07 06:00:00,1436.6,1839.3,38.32,38.24,39.2,37.91
414,2019-04-07 07:00:00,1577.9,1591.5,39.43,38.15,39.0,38.0
415,2019-04-07 08:00:00,1664.6,961.6,40.51,35.53,38.0,34.71
416,2019-04-07 09:00:00,1696.6,1169.7,40.66,36.37,37.0,35.7
417,2019-04-07 10:00:00,1658.3,2180.7,39.66,35.89,36.0,35.23
418,2019-04-07 11:00:00,1560.6,2164.7,39.54,36.13,38.5,35.1
419,2019-04-07 12:00:00,1509.7,2038.2,39.19,35.96,38.3,34.03
420,2019-04-07 13:00:00,1467.9,2046.6,38.88,35.65,36.61,33.03
421,2019-04-07 14:00:00,1437.2,2107.9,38.56,36.95,38.9,35.34
422,2019-04-07 15:00:00,1422.3,2060.4,38.35,36.65,37.0,36.0
423,2019-04-07 16:00:00,1478.6,2085.9,38.29,35.38,35.98,33.92
424,2019-04-07 17:00:00,1750.1,2007.1,34.87,40.17,45.0,38.01
425,2019-04-07 18:00:00,1761.1,818.1,42.9,46.38,48.51,45.0
426,2019-04-07 19:00:00,2416.7,883.7,46.65,47.82,50.4,46.1
427,2019-04-07 20:00:00,2490.0,957.0,49.65,44.87,45.93,44.05
428,2019-04-07 21:00:00,2526.1,993.1,46.27,37.61,44.16,33.0
429,2019-04-07 22:00:00,2575.9,1060.8,42.04,36.71,38.99,34.5
430,2019-04-07 23:00:00,2489.2,1005.7,41.65,40.13,40.75,39.89
431,2019-04-08 00:00:00,1936.0,997.4,38.84,44.4,45.0,38.0
432,2019-04-08 01:00:00,1363.3,969.4,37.7,38.98,43.19,35.6
433,2019-04-08 02:00:00,1066.9,945.3,36.73,39.83,40.7,35.5
434,2019-04-08 03:00:00,1093.0,940.9,36.3,38.72,40.0,37.4
435,2019-04-08 04:00:00,939.8,1112.8,37.2,43.26,44.99,41.72
436,2019-04-08 05:00:00,2038.9,1287.4,41.6,44.53,45.0,44.0
437,2019-04-08 06:00:00,2120.1,1447.6,42.59,45.0,45.0,45.0
438,2019-04-08 07:00:00,2412.9,1563.2,44.43,45.8,47.4,44.51
439,2019-04-08 08:00:00,2455.2,1472.2,44.84,40.93,45.6,38.0
440,2019-04-08 09:00:00,2361.7,1426.2,44.49,39.92,44.0,37.5
441,2019-04-08 10:00:00,2302.2,1369.3,44.17,38.77,43.99,36.2
442,2019-04-08 11:00:00,2253.2,1313.7,42.98,38.85,40.99,37.35
443,2019-04-08 12:00:00,2158.7,1253.9,42.35,38.25,41.8,36.0
444,2019-04-08 13:00:00,1205.7,1219.5,41.85,38.18,40.2,36.3
445,2019-04-08 14:00:00,1006.9,2013.1,40.42,37.93,39.01,37.8
446,2019-04-08 15:00:00,966.0,2351.2,40.17,40.85,41.9,38.92
447,2019-04-08 16:00:00,1041.3,1778.4,39.73,41.94,44.1,38.5
448,2019-04-08 17:00:00,1820.5,1357.6,42.84,39.34,42.9,37.9
449,2019-04-08 18:00:00,2461.6,1391.2,43.1,39.29,41.2,38.0
450,2019-04-08 19:00:00,2503.6,1414.6,43.95,39.4,43.1,37.5
451,2019-04-08 20:00:00,2568.0,1376.2,43.25,40.83,42.82,38.0
452,2019-04-08 21:00:00,2513.0,1273.2,42.38,40.03,47.28,37.5
453,2019-04-08 22:00:00,1417.2,1031.2,41.94,37.1,43.39,35.0
454,2019-04-08 23:00:00,1096.7,1910.7,37.44,38.3,40.35,33.24
455,2019-04-09 00:00:00,914.6,1077.6,34.75,37.59,39.39,34.1
456,2019-04-09 01:00:00,1225.4,798.4,34.69,35.88,37.0,34.74
457,2019-04-09 02:00:00,1218.1,791.1,35.6,34.91,36.0,33.91
458,2019-04-09 03:00:00,1225.6,798.6,34.96,35.48,36.9,32.91
459,2019-04-09 04:00:00,885.4,1048.4,35.12,38.38,38.96,38.08
460,2019-04-09 05:00:00,1018.2,1275.2,37.47,43.04,48.41,41.0
461,2019-04-09 06:00:00,2269.0,1326.0,47.2,47.67,53.0,45.99
462,2019-04-09 07:00:00,2924.3,1390.7,50.51,51.13,53.0,48.0
463,2019-04-09 08:00:00,2993.3,1377.3,51.9,44.6,48.48,40.0
464,2019-04-09 09:00:00,2884.2,1412.1,47.03,42.62,45.78,40.0
465,2019-04-09 10:00:00,2773.8,1398.0,45.61,42.93,46.0,39.6
466,2019-04-09 11:00:00,1975.5,1376.6,44.79,39.72,43.2,32.0
467,2019-04-09 12:00:00,1438.5,2039.6,42.76,40.74,43.0,38.0
468,2019-04-09 13:00:00,1468.0,2690.8,42.29,37.4,40.8,36.7
469,2019-04-09 14:00:00,1417.4,2773.7,40.9,38.0,39.72,36.7
470,2019-04-09 15:00:00,1322.3,2744.5,40.68,38.49,39.99,37.0
471,2019-04-09 16:00:00,1317.4,2607.6,40.3,38.99,40.8,38.7
472,2019-04-09 17:00:00,1538.4,2228.6,40.71,42.92,44.15,42.0
473,2019-04-09 18:00:00,1857.6,1347.8,44.09,40.74,43.5,39.2
474,2019-04-09 19:00:00,2704.1,1339.5,47.01,41.34,45.29,40.0
475,2019-04-09 20:00:00,2848.6,1324.9,44.47,41.31,42.5,37.3
476,2019-04-09 21:00:00,2307.6,1255.9,42.76,40.88,42.0,39.02
477,2019-04-09 22:00:00,1469.9,1618.2,42.01,37.4,40.0,30.0
478,2019-04-09 23:00:00,1344.5,2428.6,40.06,37.61,37.89,37.1
479,2019-04-10 00:00:00,1179.9,1995.4,37.51,36.5,36.5,36.5
480,2019-04-10 01:00:00,1160.4,1770.2,37.18,35.95,36.0,35.83
481,2019-04-10 02:00:00,1131.9,1550.0,36.54,37.63,39.0,35.5
482,2019-04-10 03:00:00,1114.7,1886.2,35.78,37.1,37.1,37.1
483,2019-04-10 04:00:00,1135.4,2079.7,36.63,38.0,39.0,37.49
484,2019-04-10 05:00:00,1231.9,1576.2,38.55,47.49,47.81,47.2
485,2019-04-10 06:00:00,1947.3,1091.6,46.99,48.67,48.8,48.4
486,2019-04-10 07:00:00,3216.6,1649.7,53.13,50.23,51.9,49.51
487,2019-04-10 08:00:00,3229.7,1787.1,56.08,44.4,48.1,41.9
488,2019-04-10 09:00:00,3080.6,1685.9,49.38,43.11,44.0,41.6
489,2019-04-10 10:00:00,1978.2,1192.9,46.21,39.84,40.7,39.03
490,2019-04-10 11:00:00,1589.1,2003.8,44.44,42.59,45.0,41.0
491,2019-04-10 12:00:00,1592.7,2743.9,43.88,43.37,44.5,41.11
492,2019-04-10 13:00:00,1671.4,2709.2,43.53,43.61,46.6,40.2
493,2019-04-10 14:00:00,1693.6,2647.7,42.41,44.89,47.5,42.5
494,2019-04-10 15:00:00,1681.6,2636.8,42.43,45.47,47.9,43.1
495,2019-04-10 16:00:00,1743.9,2655.1,43.46,41.77,42.9,39.4
496,2019-04-10 17:00:00,1940.4,2531.4,42.6,45.53,47.13,44.09
497,2019-04-10 18:00:00,2000.1,1391.1,46.5,45.85,47.5,43.3
498,2019-04-10 19:00:00,2249.0,1166.2,47.2,46.18,47.3,45.0
499,2019-04-10 20:00:00,2955.9,1145.3,46.97,44.39,44.6,44.0
500,2019-04-10 21:00:00,1934.8,991.8,44.56,41.27,43.0,40.0
501,2019-04-10 22:00:00,1677.5,1934.5,42.6,42.11,43.94,40.0
502,2019-04-10 23:00:00,1522.2,2367.8,42.01,43.07,44.0,42.6
503,2019-04-11 00:00:00,1300.2,2307.1,42.47,41.97,42.4,41.5
504,2019-04-11 01:00:00,1253.3,2302.1,41.94,42.22,44.0,41.5
505,2019-04-11 02:00:00,1245.5,2274.2,41.9,43.25,45.0,42.5
506,2019-04-11 03:00:00,1261.6,2291.4,41.96,44.67,45.56,43.6
507,2019-04-11 04:00:00,1313.8,2307.5,42.3,44.03,44.8,42.0
508,2019-04-11 05:00:00,1426.7,2359.6,43.92,47.4,50.0,45.5
509,2019-04-11 06:00:00,1805.1,1583.4,47.91,57.23,61.73,53.91
510,2019-04-11 07:00:00,1988.2,2037.5,56.4,57.73,62.95,54.5
511,2019-04-11 08:00:00,1986.9,2243.9,59.24,51.62,55.0,49.2
512,2019-04-11 09:00:00,2002.1,2259.1,51.7,48.54,50.9,45.9
513,2019-04-11 10:00:00,2053.8,2498.3,48.55,47.99,49.9,46.8
514,2019-04-11 11:00:00,1885.0,2728.0,47.5,48.58,51.0,46.0
515,2019-04-11 12:00:00,1841.1,2636.7,47.44,45.7,52.0,43.7
516,2019-04-11 13:00:00,1829.1,2623.0,47.48,45.49,46.9,44.31
517,2019-04-11 14:00:00,1754.0,2599.8,45.96,45.72,47.0,45.02
518,2019-04-11 15:00:00,1684.7,2614.1,45.28,46.39,48.69,44.2
519,2019-04-11 16:00:00,1670.2,2641.9,46.05,45.34,47.92,44.5
520,2019-04-11 17:00:00,1895.5,2627.8,46.27,48.86,50.0,47.7
521,2019-04-11 18:00:00,1954.4,1800.1,47.69,51.73,54.08,49.0
522,2019-04-11 19:00:00,2287.3,1445.7,54.02,51.13,53.43,48.92
523,2019-04-11 20:00:00,3144.7,1429.0,52.99,48.2,49.65,45.02
524,2019-04-11 21:00:00,2870.1,1041.8,49.02,46.83,48.5,44.4
525,2019-04-11 22:00:00,1646.4,947.0,47.2,42.47,44.39,39.0
526,2019-04-11 23:00:00,1556.9,1921.5,44.05,43.32,45.5,41.99
527,2019-04-12 00:00:00,1279.5,2244.1,42.26,45.09,47.4,41.9
528,2019-04-12 01:00:00,1241.4,2429.7,43.68,43.0,46.02,39.7
529,2019-04-12 02:00:00,1225.4,2412.2,43.59,43.14,43.74,40.04
530,2019-04-12 03:00:00,1237.4,2412.0,43.7,44.21,44.94,41.55
531,2019-04-12 04:00:00,1252.2,2419.5,44.19,45.52,45.99,43.01
532,2019-04-12 05:00:00,1320.6,2453.2,43.82,51.65,57.1,50.0
533,2019-04-12 06:00:00,1674.0,1606.6,49.62,60.18,63.15,59.0
534,2019-04-12 07:00:00,1903.0,1774.6,58.98,63.97,64.2,63.5
535,2019-04-12 08:00:00,1982.6,2008.7,60.08,60.76,64.0,55.0
536,2019-04-12 09:00:00,1914.7,2000.8,51.55,54.31,60.8,49.0
537,2019-04-12 10:00:00,2021.1,1713.2,48.97,49.46,53.5,41.1
538,2019-04-12 11:00:00,1875.7,2687.7,46.99,48.24,51.89,45.2
539,2019-04-12 12:00:00,1692.6,2630.8,45.95,47.38,48.69,45.5
540,2019-04-12 13:00:00,1605.1,2591.8,45.2,45.05,47.77,40.5
541,2019-04-12 14:00:00,1498.6,2584.6,44.15,43.93,45.9,39.0
542,2019-04-12 15:00:00,1427.8,2522.3,43.57,44.1,46.3,40.0
543,2019-04-12 16:00:00,1493.6,2526.1,43.61,46.09,47.0,44.8
544,2019-04-12 17:00:00,1734.6,2183.9,41.73,46.56,51.71,45.4
545,2019-04-12 18:00:00,1909.8,1159.1,46.43,49.21,52.84,47.0
546,2019-04-12 19:00:00,2638.9,1085.8,48.43,48.55,51.2,44.2
547,2019-04-12 20:00:00,3004.1,998.1,48.08,46.95,49.0,45.51
548,2019-04-12 21:00:00,2457.7,921.7,45.36,47.54,50.1,45.31
549,2019-04-12 22:00:00,1901.0,853.7,45.27,44.77,46.0,42.6
550,2019-04-12 23:00:00,1376.8,1529.5,43.27,46.17,46.99,45.7
551,2019-04-13 00:00:00,1189.0,1527.1,44.78,43.83,45.99,42.59
552,2019-04-13 01:00:00,1121.2,2345.1,43.89,42.8,47.41,42.27
553,2019-04-13 02:00:00,1093.4,2364.1,43.41,41.21,41.29,41.19
554,2019-04-13 03:00:00,1077.7,2230.1,43.09,41.76,47.32,40.0
555,2019-04-13 04:00:00,1094.5,2282.7,43.32,40.46,45.29,38.7
556,2019-04-13 05:00:00,1119.1,2313.7,43.3,43.78,45.89,42.7
557,2019-04-13 06:00:00,1188.2,2108.5,43.78,45.08,49.1,40.8
558,2019-04-13 07:00:00,1348.3,1068.6,45.1,45.39,47.5,43.29
559,2019-04-13 08:00:00,2088.9,1132.0,47.28,43.22,45.0,40.08
560,2019-04-13 09:00:00,1283.6,1516.7,46.96,43.66,44.64,41.0
561,2019-04-13 10:00:00,1046.6,2479.7,42.45,42.66,43.89,41.11
562,2019-04-13 11:00:00,767.1,2706.1,42.43,38.94,40.5,33.1
563,2019-04-13 12:00:00,697.8,2607.8,38.57,38.3,40.77,35.6
564,2019-04-13 13:00:00,634.2,2584.2,38.02,37.8,40.18,34.0
565,2019-04-13 14:00:00,602.1,2578.1,37.11,37.31,40.42,25.0
566,2019-04-13 15:00:00,608.9,2579.9,36.42,35.38,40.01,17.01
567,2019-04-13 16:00:00,657.4,2659.4,35.65,39.69,42.1,38.0
568,2019-04-13 17:00:00,910.5,2788.4,43.46,41.25,44.4,34.0
569,2019-04-13 18:00:00,1089.8,2683.3,43.03,44.3,46.6,42.4
570,2019-04-13 19:00:00,1150.6,1544.1,46.09,44.83,46.43,43.0
571,2019-04-13 20:00:00,1915.9,1387.0,46.28,45.5,48.0,42.0
572,2019-04-13 21:00:00,1101.8,1772.9,43.1,43.87,46.1,41.91
573,2019-04-13 22:00:00,937.0,2779.1,42.96,38.62,42.0,31.0
574,2019-04-13 23:00:00,824.6,2591.1,41.47,42.49,43.0,41.02
575,2019-04-14 00:00:00,698.2,2366.2,40.25,41.24,42.0,37.0
576,2019-04-14 01:00:00,622.5,2333.3,38.07,40.42,42.0,38.0
577,2019-04-14 02:00:00,599.1,2300.4,38.04,37.47,38.5,37.0
578,2019-04-14 03:00:00,630.0,2281.2,38.06,37.21,38.42,36.1
579,2019-04-14 04:00:00,668.9,2297.5,39.18,39.99,41.0,39.59
580,2019-04-14 05:00:00,680.8,2354.4,39.49,40.21,41.5,38.7
581,2019-04-14 06:00:00,654.5,2522.8,38.28,38.64,41.0,37.4
582,2019-04-14 07:00:00,685.7,2457.4,38.18,40.0,40.0,40.0
583,2019-04-14 08:00:00,693.6,2343.3,40.36,37.34,39.01,36.0
584,2019-04-14 09:00:00,663.1,2391.4,39.76,38.52,41.0,35.0
585,2019-04-14 10:00:00,519.1,2291.6,37.1,37.01,39.0,30.0
586,2019-04-14 11:00:00,510.7,2251.4,36.4,35.7,39.0,32.0
587,2019-04-14 12:00:00,509.1,2088.3,34.89,35.47,39.4,32.0
588,2019-04-14 13:00:00,497.5,1846.4,33.87,31.84,37.0,20.5
589,2019-04-14 14:00:00,491.2,1852.0,29.75,32.22,37.0,27.0
590,2019-04-14 15:00:00,491.1,1809.2,28.97,34.0,41.0,27.0
591,2019-04-14 16:00:00,668.4,2102.1,31.26,38.02,41.9,33.0
592,2019-04-14 17:00:00,746.6,2477.3,35.04,43.31,46.3,40.0
593,2019-04-14 18:00:00,782.0,2477.0,41.87,47.0,48.82,45.4
594,2019-04-14 19:00:00,795.8,1345.7,44.7,48.49,48.9,48.0
595,2019-04-14 20:00:00,1512.4,1304.1,46.74,42.99,44.99,42.0
596,2019-04-14 21:00:00,924.0,1915.7,43.28,44.22,48.6,41.2
597,2019-04-14 22:00:00,850.9,2229.1,38.59,44.28,48.1,40.0
598,2019-04-14 23:00:00,759.1,2101.5,38.11,42.6,46.76,39.0
599,2019-04-15 00:00:00,628.2,1891.2,35.58,39.14,43.0,35.63
600,2019-04-15 01:00:00,639.7,1946.1,37.11,40.64,43.1,39.0
601,2019-04-15 02:00:00,692.0,1977.4,37.17,41.8,44.4,39.99
602,2019-04-15 03:00:00,747.0,2046.1,38.9,44.5,45.0,44.0
603,2019-04-15 04:00:00,872.8,2357.9,42.18,39.38,41.95,39.3
604,2019-04-15 05:00:00,1031.0,1831.4,42.6,53.37,55.1,52.0
605,2019-04-15 06:00:00,1805.7,1406.1,50.23,59.01,60.3,53.8
606,2019-04-15 07:00:00,2433.8,1832.8,58.76,57.34,59.7,55.88
607,2019-04-15 08:00:00,2261.7,1863.5,60.33,46.45,48.3,44.5
608,2019-04-15 09:00:00,1510.7,1936.8,47.29,40.66,48.1,36.4
609,2019-04-15 10:00:00,1275.6,2780.0,43.02,44.79,45.0,44.5
610,2019-04-15 11:00:00,1044.3,3148.7,42.12,43.66,44.39,39.5
611,2019-04-15 12:00:00,911.7,3086.1,44.47,40.29,42.89,37.0
612,2019-04-15 13:00:00,866.4,3024.7,44.31,36.07,39.0,34.7
613,2019-04-15 14:00:00,832.3,2944.8,43.85,36.85,39.0,33.2
614,2019-04-15 15:00:00,780.1,2878.3,43.62,38.8,39.01,33.0
615,2019-04-15 16:00:00,887.1,2853.1,43.88,0.0,0.0,0.0
616,2019-04-15 17:00:00,1139.0,2580.6,40.96,45.4,47.99,40.5
617,2019-04-15 18:00:00,1151.9,1393.5,47.01,43.97,52.4,41.9
618,2019-04-15 19:00:00,2123.9,1502.3,49.27,46.03,50.0,40.51
619,2019-04-15 20:00:00,2211.8,1522.7,48.56,45.45,46.5,44.6
620,2019-04-15 21:00:00,1270.5,1479.9,45.7,40.95,43.46,39.01
621,2019-04-15 22:00:00,996.4,2394.6,42.43,38.87,41.0,37.8
622,2019-04-15 23:00:00,831.3,2448.1,34.97,40.16,41.5,38.2
623,2019-04-16 00:00:00,714.7,2523.9,43.17,41.2,42.0,41.0
624,2019-04-16 01:00:00,708.6,2488.7,43.05,40.86,41.5,40.5
625,2019-04-16 02:00:00,741.0,2501.8,43.04,41.0,41.01,41.0
626,2019-04-16 03:00:00,803.9,2512.9,43.18,40.83,42.01,40.1
627,2019-04-16 04:00:00,881.4,2530.5,43.5,0.0,0.0,0.0
628,2019-04-16 05:00:00,893.0,2589.0,40.73,45.79,47.0,44.2
629,2019-04-16 06:00:00,1145.2,1645.7,46.22,53.02,53.02,53.02
630,2019-04-16 07:00:00,2242.6,2048.3,52.06,51.96,56.3,48.0
631,2019-04-16 08:00:00,1933.8,2070.7,52.21,43.7,46.69,41.0
632,2019-04-16 09:00:00,1166.1,2002.5,46.62,40.11,40.99,39.29
633,2019-04-16 10:00:00,794.6,2793.1,40.72,33.17,33.98,31.0
634,2019-04-16 11:00:00,685.9,2868.9,35.7,30.38,31.0,30.0
635,2019-04-16 12:00:00,670.6,2853.6,35.15,31.59,32.2,30.03
636,2019-04-16 13:00:00,673.1,2856.1,32.95,31.62,33.95,30.59
637,2019-04-16 14:00:00,661.7,2844.7,34.52,34.33,37.0,30.0
638,2019-04-16 15:00:00,638.2,2821.2,37.02,36.83,39.75,32.0
639,2019-04-16 16:00:00,674.0,2659.8,39.28,41.77,45.89,35.02
640,2019-04-16 17:00:00,813.6,1705.0,44.5,41.68,44.99,38.6
641,2019-04-16 18:00:00,1704.6,1549.0,49.74,41.97,44.99,39.01
642,2019-04-16 19:00:00,2127.4,1493.8,47.46,42.09,44.99,39.5
643,2019-04-16 20:00:00,2242.7,1548.5,47.22,40.98,43.99,38.9
644,2019-04-16 21:00:00,1711.5,1509.2,47.94,38.75,41.0,38.0
645,2019-04-16 22:00:00,719.5,1717.2,43.9,34.7,36.82,33.0
646,2019-04-16 23:00:00,638.0,2669.0,38.8,35.73,42.1,34.0
647,2019-04-17 00:00:00,514.8,1688.1,33.5,34.54,41.72,33.0
648,2019-04-17 01:00:00,508.2,1780.3,32.99,35.98,41.32,34.09
649,2019-04-17 02:00:00,503.6,1736.7,35.02,37.79,41.9,36.3
650,2019-04-17 03:00:00,501.5,1732.8,35.02,36.56,38.64,36.5
651,2019-04-17 04:00:00,505.2,1906.3,35.36,39.45,41.89,38.89
652,2019-04-17 05:00:00,523.4,1899.0,37.94,45.33,49.38,43.0
653,2019-04-17 06:00:00,1468.2,1643.8,46.82,48.77,52.9,39.0
654,2019-04-17 07:00:00,1797.6,1775.0,50.43,44.09,53.0,40.0
655,2019-04-17 08:00:00,2475.3,2033.8,52.23,47.93,49.99,43.6
656,2019-04-17 09:00:00,1810.2,1856.9,50.4,43.5,47.99,40.0
657,2019-04-17 10:00:00,1222.0,1731.6,48.01,40.69,41.89,38.98
658,2019-04-17 11:00:00,1181.4,2354.5,39.72,37.25,38.59,35.5
659,2019-04-17 12:00:00,1091.2,2834.0,38.6,38.54,40.8,36.0
660,2019-04-17 13:00:00,1046.7,2909.9,43.27,37.57,42.98,36.0
661,2019-04-17 14:00:00,1003.3,2726.3,42.98,37.42,42.9,33.4
662,2019-04-17 15:00:00,968.0,2653.7,42.91,39.33,42.0,37.5
663,2019-04-17 16:00:00,1067.0,2578.0,41.34,40.38,41.2,38.3
664,2019-04-17 17:00:00,1355.0,2482.5,38.73,46.3,50.01,44.2
665,2019-04-17 18:00:00,1469.9,1629.8,46.09,47.21,49.4,45.24
666,2019-04-17 19:00:00,1516.4,1438.0,49.49,48.0,48.5,46.4
667,2019-04-17 20:00:00,1533.7,1274.7,48.09,44.66,44.9,43.1
668,2019-04-17 21:00:00,1409.3,1438.3,44.83,41.53,43.2,40.5
669,2019-04-17 22:00:00,1156.3,1996.7,41.03,37.35,38.8,37.2
670,2019-04-17 23:00:00,1005.0,2355.2,40.82,41.7,42.0,41.5
671,2019-04-18 00:00:00,889.6,2383.1,42.73,40.0,40.0,40.0
672,2019-04-18 01:00:00,850.2,2359.7,42.59,39.94,42.49,38.52
673,2019-04-18 02:00:00,861.5,2360.7,42.57,38.86,42.99,37.4
674,2019-04-18 03:00:00,858.5,2387.8,42.71,32.44,33.3,31.0
675,2019-04-18 04:00:00,940.1,2099.4,35.06,34.74,35.01,34.2
676,2019-04-18 05:00:00,948.8,1473.8,38.07,46.46,47.82,44.59
677,2019-04-18 06:00:00,1084.2,979.2,47.82,48.38,49.01,48.0
678,2019-04-18 07:00:00,1779.5,1260.9,51.95,50.0,55.0,43.51
679,2019-04-18 08:00:00,2139.7,1020.5,55.31,41.76,50.0,39.0
680,2019-04-18 09:00:00,1546.4,1123.1,49.93,38.96,43.22,36.21
681,2019-04-18 10:00:00,1293.8,1188.8,44.57,37.26,39.3,33.53
682,2019-04-18 11:00:00,1127.3,1851.7,40.39,34.09,38.01,28.0
683,2019-04-18 12:00:00,993.6,2187.7,37.71,35.32,40.0,31.6
